"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1826.49/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0xed07e626702b5918101369ac71d186a532b7f0075ac2e8446519f67ab1d1a5e6","16914726","1679871611","2023-03-26 23:00:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.075","136.98675","0.00199786290425604","3.64907661599461","1775.76","","","Execute",""
"0xa67e9fe20c85cdc39686e914b45913906c5621f8e6632ffef16202bede9dc2d8","16914823","1679872787","2023-03-26 23:19:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.05","91.3245","0.00220820045833717","4.03325605514826","1775.76","","","Execute",""
"0xe679872a5a53f430801799b9d393b599d9b4cdf9a7239244821b944de4b1858f","16914867","1679873327","2023-03-26 23:28:47","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.518907388949194","0","947.779156841813","0.000373961050806","0.683036119686651","1775.76","","","Transfer",""
"0xe30002bb85c788e754316169707cc8aafbc4efaf1c924df15988df4eadf4268e","16914871","1679873375","2023-03-26 23:29:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.002334476402896635","4.26389780512668","1775.76","","","Execute",""
"0x7e8f0a3aa17ae2a962e76ae0509a8502ac640d16c48c1d363a42e8f372866f5c","16914905","1679873783","2023-03-26 23:36:23","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","1.039240036222929","0","1898.16153376082","0.000368353777071","0.672794490282411","1775.76","","","Transfer",""
"0x6594976a61b182a868891e9c726a458678d5495cb39068561dd4cae98fb9d095","16914913","1679873879","2023-03-26 23:37:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.001802025423965475","3.2913814166187","1775.76","","","Execute",""
"0x24a64dd638c2d4c6bc0293ef4ec4f366dcb8c11e98a5c72d70805e7f4dd5a435","16914991","1679874827","2023-03-26 23:53:47","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","1.301585900921481","0","2377.33363217408","0.000340809078519","0.622484373824168","1775.76","","","Transfer",""
"0xb45fe330f9d155c72625c6b25a919537fd32535726fdcbe0c026ebfc973711cd","16914996","1679874887","2023-03-26 23:54:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.002242094294210394","4.09516280743234","1775.76","Error(0)","execution reverted","Execute",""
"0xc27a4b0a7790221d41bbc5ff62b773f423bbefdd98925391bf76ae08fdda124a","16915001","1679874947","2023-03-26 23:55:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.325","2420.09925","0.003062718526145976","5.59402476082036","1775.76","Error(0)","execution reverted","Execute",""
"0x3c8b141e82955525ed8bba46ef8c37a02e80a9a5e71d78c4ff92a0eab7e94536","16915006","1679875007","2023-03-26 23:56:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.33","2429.2317","0.002280539139757146","4.16538193337503","1775.76","Error(0)","execution reverted","Execute",""
"0x734e310dbdec3258e788318ce3478391ca404033dcc7e1251c4b5224103cf4ca","16915009","1679875055","2023-03-26 23:57:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.3","2374.437","0.002719374085909698","4.9669095741732","1775.76","","","Execute",""
"0x70d0c5973c6b6ea8d444c163cc5404295152ca10fb4c6d989c8ac1a8c0406378","16915293","1679878499","2023-03-27 00:54:59","0xf89d7b9c864f589bbf53a82105107622b35eaa40","0xc4cc364706fe781fb00a47badb297af36a482cc1","","2.21896","0","4052.9082504","0.000339582493887","0.620244029259667","1716.16","","","Transfer",""
"0x142ba92a65a9590ef3b1bbadae1f2a0fc313791c888e6450fd30ff837b8ac820","16915300","1679878583","2023-03-27 00:56:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.002800078411588929","5.11431521798306","1716.16","","","Execute",""
"0x4e71d63ca25802d1e280b9d42a7b0ccfd20d5bbdb9d725567dcd2f16b984f82b","16915309","1679878691","2023-03-27 00:58:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.001982257972246755","3.62057436372898","1716.16","","","Execute",""
"0xb8b7a001fdc1a5f90df8956b9a9231c36ded5ea8f56dd4e7080fc8640e0c4a30","16915313","1679878739","2023-03-27 00:58:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.2","365.298","0.0019271878598856","3.51998935420245","1716.16","","","Execute",""
"0xfe4ca3115f8643f58849762c234fdb6c3c7f90ab1719ce122c6e933f2b1b1714","16915832","1679885027","2023-03-27 02:43:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002361810504000624","4.3138232674521","1716.16","Error(0)","execution reverted","Execute",""
"0x0e0486cf5a3e6f8449344adb035aa227a09b6207f9fff9b184c5092fcc22d6e2","16915838","1679885099","2023-03-27 02:44:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002229052317674064","4.0713417677085","1716.16","Error(0)","execution reverted","Execute",""
"0x06b1a59c6c1d81b4f8387393c71358d7c04ac14deea3e10e75a2cfc7159c2314","16915846","1679885195","2023-03-27 02:46:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003234087963806022","5.90702932501206","1716.16","","","Execute",""
"0xfd3c29e839cae01453751692e85a402eee5165922dd6d499bdb390584bc4e10e","16915853","1679885279","2023-03-27 02:47:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003502768493563684","6.39777162580913","1716.16","","","Execute",""
"0x143369f5ae7ffe9e6f14675b2a607ed2506a9e7d8bcccb46ce2eb25f15e36ca7","16915856","1679885315","2023-03-27 02:48:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00226772117386969","4.14197004686125","1716.16","","","Execute",""
"0xd31b01bfceb7f3fe65678791229ac788803f334246d4e9f9ca2964ddd420ab7f","16915865","1679885423","2023-03-27 02:50:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002285328473619696","4.17412960378164","1716.16","","","Execute",""
"0x4be3acfe7bbe583815707198d99d42e3ed8efb76ff5abe2308850298ef7b136c","16915875","1679885543","2023-03-27 02:52:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003320025994400142","6.06399427851191","1716.16","","","Execute",""
"0x7c159fef79d963aaa8d651178acb4fb9bd59059686715acea0e0beb122a897e3","16916004","1679887091","2023-03-27 03:18:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002272987488540712","4.15158891794472","1716.16","Error(0)","execution reverted","Execute",""
"0xd4efad0227f56ce30549f5d490f710d896b69f2ed91e7ba9517735eab3846c8f","16916010","1679887163","2023-03-27 03:19:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00379715581390795","6.93546712254473","1716.16","Error(0)","execution reverted","Execute",""
"0x1a1d42be8e7e140d4a2603918cf68cd457749a87a06058534dccf42b9e16e9c1","16916014","1679887211","2023-03-27 03:20:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002562199749517635","4.67983222049646","1716.16","","","Execute",""
"0x8a295f0601b328adcc3cda081a82ed3f14eb07d428dd41052a64d0e1fd83057a","16916020","1679887283","2023-03-27 03:21:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003929167591505211","7.17658531420835","1716.16","","","Execute",""
"0xdcfcda714ab65b4ae0f333515855d91b195416ec89083292d03d1d41914d930f","16916026","1679887355","2023-03-27 03:22:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003538120605801815","6.46234190529096","1716.16","","","Execute",""
"0x75399b68ddeeb3a5bf34facb149e2e0facca0c3b7180ad097a87e78ff13c4575","16916350","1679891327","2023-03-27 04:28:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","5","9132.45","0.00290804934951138","5.31152305638904","1716.16","","","Execute",""
"0x500a814069953124c0745ccdf42da9bd87372317c06a8a3223dc9c51f162fa85","16916354","1679891375","2023-03-27 04:29:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.002572794974049146","4.69918429215102","1716.16","","","Execute",""
"0x07bbdf53d88e4e9a0ba7b48dc684188b26aa2b96a22820adf044d62c2f503a9e","16916362","1679891471","2023-03-27 04:31:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.00186943324430744","3.4145011263951","1716.16","","","Execute",""
"0x337870d6f358def3c39750102c5ca0dc230d024c3ccf0dae9c69ceb64923445c","16916373","1679891603","2023-03-27 04:33:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00208045618564734","3.79993241852301","1716.16","","","Execute",""
"0x6e84fc7d9acaf8c4d6a77957a6d154d14abcf805b41f789403c2dbfc9b8d9d29","16916385","1679891747","2023-03-27 04:35:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.001889532822758427","3.45121280544004","1716.16","","","Execute",""
"0xa814961ef4ea690a0eaf41d485228e73b9ac2f4dbf95c2b93addea5962295be9","16916393","1679891843","2023-03-27 04:37:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.002720138558515906","4.96830587574372","1716.16","","","Execute",""
"0x5d8a88790aecf3354fe079d8c8360573b345118ef9883d0dc67febeb1111a011","16916449","1679892551","2023-03-27 04:49:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.001942872747303301","3.54863764422201","1716.16","","","Execute",""
"0x208d8132b78a2d61441351314cdd53dc446963ce27a5148fd955deda02247741","16916455","1679892635","2023-03-27 04:50:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.2","365.298","0.002077522385882562","3.79457386259064","1716.16","","","Execute",""
"0xffdc05895ef38a3dd6eb12170836ca7e7d86cefe082ffaf205dfb31273262964","16916541","1679893679","2023-03-27 05:07:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.05","91.3245","0.002001958455442388","3.65655709928097","1716.16","","","Execute",""
"0x51a78db7896ca4fe64cc5f998c3e4c8bbf8e35833f44ad05e6f12ae5f42259ce","16917713","1679907923","2023-03-27 09:05:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00423705538805987","7.73893929573747","1716.16","","","Execute",""
"0x9708d9d87d28991270abe9575e7872d73b914f530b420a1c0361a13391702393","16917978","1679911151","2023-03-27 09:59:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3.55","6484.0395","0.003409808952323245","6.22798195332888","1716.16","","","Execute",""
"0xbbdd33d7e8367111d4cf8a57a12cc701243b1047ea0feae64cc52f5adceeec54","16918297","1679915015","2023-03-27 11:03:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.05","91.3245","0.00249565293410466","4.55828512761282","1716.16","","","Execute",""
"0x57cd93b20d2b1697ff7ab1820b75bf23418ee9f9eb90c4516489e7725f3c82f6","16919230","1679926307","2023-03-27 14:11:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.007401120895171972","13.5180733038227","1716.16","","","Execute",""
"0xafa75ed214c08a62a1ff3d4496e775581e2fe7f581488c001a87eb0cb9e904b6","16919400","1679928359","2023-03-27 14:45:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.008818031973439962","16.1060472191684","1716.16","","","Execute",""
"0x115f6fe5c3c829f4f558e4dc65915f7d59a190a0035a2d85d4d88a91cfa78ae7","16919480","1679929319","2023-03-27 15:01:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.011845161842633964","21.6350696539525","1716.16","Error(0)","execution reverted","Execute",""
"0x548b786bcee43db0be1668edbdcffec836cdf1ef70ee7b6065ad7db371817359","16919485","1679929379","2023-03-27 15:02:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.01919516885851176","35.0597839683831","1716.16","","","Execute",""
"0x5f78a18267c978688dab9dbe89fb5d45edf8f3adb963425b472682f3978719cf","16919570","1679930399","2023-03-27 15:19:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.010813612183036128","19.7509545161937","1716.16","Error(0)","execution reverted","Execute",""
"0x74256fcc0337845c0548b282ef8abd4b76f871f14561169561876b27b9fd3928","16919574","1679930447","2023-03-27 15:20:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.010601159487879688","19.3629117930174","1716.16","Error(0)","execution reverted","Execute",""
"0x274dac6b05c3d6eb432d5ea6ada54e4f5d6b643f3955d3a5317a30baf4b935d5","16919582","1679930543","2023-03-27 15:22:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.01016608928198766","18.5682604126576","1716.16","","","Execute",""
"0x9c3d81158cc7fa7cd76b8206fadd4defa2f364968c1afcbe15ddb1abd564c1fc","16919587","1679930603","2023-03-27 15:23:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.010384178170672396","18.9665975869514","1716.16","","","Execute",""
"0x244939cc558c840b0b52a93b33a75e9746218e9d4c6ddc1a914b59ca0099826e","16919603","1679930795","2023-03-27 15:26:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.013994982158652138","25.5616949629565","1716.16","","","Execute",""
"0x76fad9112e0b214c06bed447efb5bb9dbadd6a1c27bfd41ca01beb337c1fe551","16919641","1679931251","2023-03-27 15:34:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","1","1826.49","0.001167272117676","2.13201085021404","1716.16","","","Transfer",""
"0xe851ab9ff24f5ece9f2af3c4641d957e24353870da11094930c1f83efed998cb","16919670","1679931623","2023-03-27 15:40:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.006974380948342276","12.7386370583377","1716.16","","","Execute",""
"0x54e90138c6b4be55d6ca69310f9a119d9dc258dc0acea23cea7da9854fb73efe","16919674","1679931671","2023-03-27 15:41:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.007190604765570276","13.1335676982665","1716.16","","","Execute",""
"0xf19650225a8e2da7c1cf339437d5c095fd1b4d9c0d829068291aface843c086b","16919748","1679932559","2023-03-27 15:55:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.006282671906485051","11.4752374104759","1716.16","","","Execute",""
"0x76ad4245926b00d10b45e22d1606dfaec9a7af2fd3bfb1683c002b8e1c33013d","16920092","1679936711","2023-03-27 17:05:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.009595259586358254","17.5256456818875","1716.16","Error(0)","execution reverted","Execute",""
"0xfa2ed72e36b1056227bcd75e5803f6ce5e411ece791ececc877c4d2424931a46","16920123","1679937083","2023-03-27 17:11:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.00613103097306168","11.1982667619874","1716.16","","","Execute",""
"0x161fe1765fecb62bd59b82c216660ccc42e756c25a0ab4c3e0de7790f34c6c3d","16920129","1679937155","2023-03-27 17:12:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.005370197076034776","9.80861125740676","1716.16","","","Execute",""
"0xf4ad97118ed69926d7f63a32f282a7dc1fe5869da5d83b0b650db2175a1ab7a9","16920139","1679937275","2023-03-27 17:14:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.005173531718672574","9.44940394883827","1716.16","","","Execute",""
"0xdb4c6486bab6df32437c2f673e58f0121cceeafc33d4e2880feb2fe37dc6ab42","16920149","1679937395","2023-03-27 17:16:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.005154833961357291","9.41525268207948","1716.16","","","Execute",""
"0xa7289bc6f140bcf99d26785d388b25afbf88f67701d34ba6f21ee6f06edbaf2e","16920264","1679938811","2023-03-27 17:40:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.00474552868285894","8.66766068395503","1716.16","","","Execute",""
"0x210b0ad717963475da9b60ead1d3ee890655cc421b1b37df2bace88c7ace9556","16920288","1679939099","2023-03-27 17:44:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.004523346734390424","8.26184757689676","1716.16","","","Execute",""
"0x2b82f0c7a2103702b849d3e134da7d2786857aca0a4ce696b64d1754cf813d99","16920297","1679939207","2023-03-27 17:46:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.00446847777780498","8.16162997638302","1716.16","","","Execute",""
"0x4f5a2002fdc8f0e4b659e0099eb351c84e12c6d3c6553170f8ac2f11b5f7b6bf","16920304","1679939291","2023-03-27 17:48:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.006550937258526612","11.9652213933263","1716.16","","","Execute",""
"0xa4802d192d300d74c4e3e4ce95e38d77c25c29e2c3e3d8f9fe94180089a540b9","16920521","1679941943","2023-03-27 18:32:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.004916091710884779","8.97919234901394","1716.16","","","Execute",""
"0xe2c059927b73ecb3213cc8bf222d23ad4a04c17e35335bf0153fb6055f2821ee","16920541","1679942183","2023-03-27 18:36:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.004507773679307484","8.23340354751833","1716.16","","","Execute",""
"0x881d67294edf9796a987ae4f25922d2dbdddb19693fdd69c60830a498aa8e136","16920939","1679947019","2023-03-27 19:56:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.003834584273765583","7.0038298301901","1716.16","","","Execute",""
"0xccecb0c6542ddb9331fac373bd5adb50315528f553999b438f1abcd3cd3ad475","16920951","1679947163","2023-03-27 19:59:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.004228379950805172","7.72309369634614","1716.16","","","Execute",""
"0xd12d61750f65509085d26ff7c623cad88a8e445d65c8dc7b89bf584383dbdb44","16921038","1679948231","2023-03-27 20:17:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.009654103796105304","17.6331240425484","1716.16","","","Execute",""
"0xe854c15f4896030686c3bba5ea27817effc5b11c0aa419a0987e815e9e783d61","16921092","1679948903","2023-03-27 20:28:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.95","1735.1655","0.007636167968707488","13.9473844331645","1716.16","","","Execute",""
"0xdfa30374d7ea8a31b36960b1e25122ed347c07d4d954d97009c2ac02a2b9c548","16921217","1679950415","2023-03-27 20:53:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004677847868641218","8.5440423535945","1716.16","","","Execute",""
"0xd651c82cf3c95e3619da32951debe2b0c74a567ac7a3f71ca7dd2729dc6b8862","16921221","1679950463","2023-03-27 20:54:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.25","2283.1125","0.004242276934043928","7.74847639726189","1716.16","","","Execute",""
"0x7d0d709aa446fce13f27e06099db5fa7cebdf6d86905382aaea6f346ed960be0","16921223","1679950487","2023-03-27 20:54:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x2c5bc2ba3614fd27fcc7022ea71d9172e2632c16","","0","0","0","0.001528818597565512","2.79237188026743","1716.16","","","Approve",""
"0xeff3e65c60e61a9390df2ac9215c7caefbabb4ed412119441021e11fffe38be1","16921228","1679950547","2023-03-27 20:55:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00618928915007836","11.3046747397266","1716.16","","","Execute",""
"0xda6c06d323a4a6ab74d9c1218ce7b6593184638d8ab9fec3c9f528c58526023d","16921233","1679950607","2023-03-27 20:56:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00597712128217328","10.9171522506767","1716.16","","","Execute",""
"0x49ddaee5054cbc0857c3b90c31f7e9ad595fe330ec908db700456728fc899dcf","16921236","1679950643","2023-03-27 20:57:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.006125130813135489","11.1874901788838","1716.16","Error(0)","execution reverted","Execute",""
"0x63f9659dec6baba8a0b3c96a55680663ab5262fef079ce266408d3001b0f794b","16921239","1679950679","2023-03-27 20:57:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005352517925486152","9.7763204657212","1716.16","","","Execute",""
"0x227695bd433cd751a2febd8de05c64dc5c6865e038505a41dab45aef8faefa43","16922076","1679960855","2023-03-27 23:47:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003017155840632388","5.51080497135665","1716.16","","","Execute",""
"0x15bd1f68e0f89b6b8c2d5c9694c24df6d53c573cff2d1684483d67139894f9f2","16922088","1679960999","2023-03-27 23:49:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.003237028514293329","5.91240021107162","1716.16","","","Execute",""
"0x07b950099540a8f0e147db8271ef9e50b829bb70731df2846ee8ce5ae946ce7c","16922097","1679961107","2023-03-27 23:51:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.75","1369.8675","0.002574398319246432","4.70211278612042","1716.16","","","Execute",""
"0x4e3aad2df730ba53987d17d54afa71a9883e28baa39b540ad024958f70cf1969","16922103","1679961179","2023-03-27 23:52:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002257379590544141","4.12308124833297","1716.16","","","Execute",""
"0xa9f900f43ece2222e170bbf2d113f4df189263e624b354615b84f46822a76cfd","16922118","1679961371","2023-03-27 23:56:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002409732215762018","4.40135179476717","1716.16","","","Execute",""
"0x8fc424734e7d5fd454315703f18fe37d521960d809659e642ed868f1fc880feb","16922125","1679961455","2023-03-27 23:57:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.25","2283.1125","0.002870800105187025","5.24348768412305","1716.16","","","Execute",""
"0xfe40ea846fbdcfcb5104ddca36ce78e2a66cad477cbc2a011e15cd8e50ba9fdb","16922136","1679961599","2023-03-27 23:59:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.00369406514340198","6.74717304377228","1716.16","","","Execute",""
"0xc89720c6b406bfbbdd1d01cd5a6ee74e018139ede1dd3132e2563c8910c1fecc","16922141","1679961659","2023-03-28 00:00:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.006138021303541875","11.2110345307062","1773.53","","","Execute",""
